,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,new_vaccinations
9529,2020-04-28,6744.0,23.0,89.0,6.0,530679.0,13616.0,,,
9530,2020-04-29,6752.0,8.0,91.0,2.0,544410.0,13731.0,,,
9531,2020-04-30,6766.0,14.0,93.0,2.0,563641.0,19231.0,,,
9532,2020-05-01,6778.0,12.0,93.0,0.0,588868.0,25227.0,,,
9533,2020-05-02,6799.0,21.0,94.0,1.0,611583.0,22715.0,,,
9534,2020-05-03,6822.0,23.0,95.0,1.0,633107.0,21524.0,,,
9535,2020-05-04,6847.0,25.0,96.0,1.0,650214.0,17107.0,,,
9536,2020-05-05,6875.0,28.0,97.0,1.0,664756.0,14542.0,,,
9537,2020-05-06,6894.0,19.0,97.0,0.0,688656.0,23900.0,,,
9538,2020-05-07,6913.0,19.0,97.0,0.0,722549.0,33893.0,,,
9539,2020-05-08,6918.0,5.0,97.0,0.0,757250.0,34701.0,,,
9540,2020-05-09,6939.0,21.0,97.0,0.0,795456.0,38206.0,,,
9541,2020-05-10,6948.0,9.0,97.0,0.0,827872.0,32416.0,,,
9542,2020-05-11,6970.0,22.0,97.0,0.0,855119.0,27247.0,,,
9543,2020-05-12,6980.0,10.0,98.0,1.0,877927.0,22808.0,,,
9544,2020-05-13,6989.0,9.0,98.0,0.0,909025.0,31098.0,,,
9545,2020-05-14,7019.0,30.0,98.0,0.0,943299.0,34274.0,,,
9546,2020-05-15,7035.0,16.0,98.0,0.0,983816.0,40517.0,,,
9547,2020-05-16,7044.0,9.0,98.0,0.0,1015652.0,31836.0,,,
9548,2020-05-17,7054.0,10.0,99.0,1.0,1042126.0,26474.0,,,
9549,2020-05-18,7068.0,14.0,99.0,0.0,1062868.0,20742.0,,,
9550,2020-05-19,7072.0,4.0,100.0,1.0,1087155.0,24287.0,,,
9551,2020-05-20,7081.0,9.0,100.0,0.0,1113039.0,25884.0,,,
9552,2020-05-21,7095.0,14.0,101.0,1.0,1138860.0,25821.0,,,
9553,2020-05-22,7099.0,4.0,101.0,0.0,1171715.0,32855.0,,,
9554,2020-05-23,7114.0,15.0,102.0,1.0,1193394.0,21679.0,,,
9555,2020-05-24,7114.0,0.0,102.0,0.0,1225667.0,32273.0,,,
9556,2020-05-25,7126.0,12.0,102.0,0.0,1244971.0,19304.0,,,
9557,2020-05-26,7139.0,13.0,103.0,1.0,1289436.0,44465.0,,,
9558,2020-05-27,7150.0,11.0,103.0,0.0,1338824.0,49388.0,,,
9559,2020-05-28,7165.0,15.0,103.0,0.0,1369089.0,30265.0,,,
9560,2020-05-29,7184.0,19.0,103.0,0.0,1399437.0,30348.0,,,
9561,2020-05-30,7192.0,8.0,103.0,0.0,1432763.0,33326.0,,,
9562,2020-05-31,7202.0,10.0,103.0,0.0,1458592.0,25829.0,,,
9563,2020-06-01,7221.0,19.0,102.0,,1476416.0,17824.0,,,
9564,2020-06-02,7229.0,8.0,102.0,0.0,1494692.0,18276.0,,,
9565,2020-06-03,7240.0,11.0,102.0,0.0,1517153.0,22461.0,,,
9566,2020-06-04,7247.0,7.0,102.0,0.0,1550572.0,33419.0,,,
9567,2020-06-05,7252.0,5.0,102.0,0.0,1582389.0,31817.0,,,
9568,2020-06-06,7259.0,7.0,102.0,0.0,1593974.0,11585.0,,,
9569,2020-06-07,7265.0,6.0,102.0,0.0,1620861.0,26887.0,,,
9570,2020-06-08,7267.0,2.0,102.0,0.0,1637086.0,16225.0,,,
9571,2020-06-09,7274.0,7.0,102.0,0.0,1654256.0,17170.0,,,
9572,2020-06-10,7285.0,11.0,102.0,0.0,1683711.0,29455.0,,,
9573,2020-06-11,7289.0,4.0,102.0,0.0,1715183.0,31472.0,,,
9574,2020-06-12,7294.0,5.0,102.0,0.0,1749398.0,34215.0,,,
9575,2020-06-13,7320.0,26.0,102.0,0.0,1786624.0,37226.0,,,
9576,2020-06-14,7335.0,15.0,102.0,0.0,1816424.0,29800.0,,,
9577,2020-06-15,7347.0,12.0,102.0,0.0,1832394.0,15970.0,,,
9578,2020-06-16,7370.0,23.0,102.0,0.0,1850842.0,18448.0,,,
9579,2020-06-17,7391.0,21.0,102.0,0.0,1886002.0,35160.0,,,
9580,2020-06-18,7409.0,18.0,102.0,0.0,1927497.0,41495.0,,,
9581,2020-06-19,7411.0,2.0,102.0,0.0,1970205.0,42708.0,,,
9582,2020-06-20,7461.0,50.0,102.0,0.0,2005378.0,35173.0,,,
9583,2020-06-21,7474.0,13.0,102.0,0.0,2041324.0,35946.0,,,
9584,2020-06-22,7492.0,18.0,102.0,0.0,2107849.0,66525.0,,,
9585,2020-06-23,7521.0,29.0,103.0,1.0,2132821.0,24972.0,,,
9586,2020-06-24,7558.0,37.0,104.0,1.0,2180424.0,47603.0,,,
9587,2020-06-25,7595.0,37.0,104.0,0.0,2232341.0,51917.0,,,
9588,2020-06-26,7601.0,6.0,104.0,0.0,2281839.0,49498.0,,,
9589,2020-06-27,7686.0,85.0,104.0,0.0,2336061.0,54222.0,,,
9590,2020-06-28,7764.0,78.0,104.0,0.0,2379175.0,43114.0,,,
9591,2020-06-29,7834.0,70.0,104.0,0.0,2415695.0,36520.0,,,
9592,2020-06-30,7920.0,86.0,104.0,0.0,2455982.0,40287.0,,,
9593,2020-07-01,8001.0,81.0,104.0,0.0,2505923.0,49941.0,,,
9594,2020-07-02,8066.0,65.0,104.0,0.0,2563782.0,57859.0,,,
9595,2020-07-03,8260.0,194.0,104.0,0.0,2617860.0,54078.0,,,
9596,2020-07-04,8443.0,183.0,104.0,0.0,2668036.0,50176.0,,,
9597,2020-07-05,8583.0,140.0,106.0,2.0,2713435.0,45399.0,,,
9598,2020-07-06,8755.0,172.0,106.0,0.0,2757300.0,43865.0,,,
9599,2020-07-07,8886.0,131.0,106.0,0.0,2801107.0,43807.0,,,
9600,2020-07-08,9056.0,170.0,106.0,0.0,2856406.0,55299.0,,,
9601,2020-07-09,9374.0,318.0,106.0,0.0,2910831.0,54425.0,,,
